period,eligibility_status,score_threshold,total_accounts,bad_accounts,good_accounts,cumulative_bad_accounts,cumulative_good_accounts,cumulative_bad_share,cumulative_good_share,ks_gap,data_layer,data_status,source_project,source_version,claim_boundary,as_of_period
2012-05,ELIGIBLE,0.2203391130888445,243,61,182,200,595,0.351493848857645,0.2101730837160014,0.1413207651416436,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-05
2012-05,ELIGIBLE,0.2056294882353393,215,43,172,243,767,0.4270650263620387,0.2709290003532321,0.1561360260088066,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-05
2012-05,ELIGIBLE,0.1913770585553211,430,72,358,315,1125,0.5536028119507909,0.3973860826563052,0.15621672929448566,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-05
2012-05,ELIGIBLE,0.1754251700680272,406,75,331,390,1456,0.6854130052724078,0.514305898975627,0.17110710629678083,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-05
2012-05,ELIGIBLE,0.1462936758463045,439,63,376,453,1832,0.7961335676625659,0.647121158601201,0.14901240906136493,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-05
2012-05,ELIGIBLE,0.1311719051026586,518,76,442,529,2274,0.929701230228471,0.8032497350759449,0.12645149515252607,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-05
2012-05,ELIGIBLE,0.0852319318273173,597,40,557,569,2831,1.0,1.0,0.0,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-05
2012-06,ELIGIBLE,0.3317074291315068,343,99,244,99,244,0.13865546218487396,0.07863358040605865,0.0600218817788153,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-06
2012-06,ELIGIBLE,0.2707462755231136,335,80,255,179,499,0.2507002801120448,0.16081211730583306,0.08988816280621176,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-06
2012-06,ELIGIBLE,0.2496591956255188,355,82,273,261,772,0.36554621848739494,0.2487914921044151,0.11675472638297985,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-06
2012-06,ELIGIBLE,0.2203391130888445,350,73,277,334,1049,0.4677871148459384,0.33805994199162104,0.12972717285431734,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-06
2012-06,ELIGIBLE,0.2056294882353393,319,66,253,400,1302,0.5602240896358543,0.41959394134708344,0.1406301482887709,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-06
2012-06,ELIGIBLE,0.1913770585553211,410,77,333,477,1635,0.6680672268907563,0.5269094424750241,0.14115778441573212,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-06
2012-06,ELIGIBLE,0.1754251700680272,403,86,317,563,1952,0.788515406162465,0.6290686432484692,0.15944676291399573,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-06
2012-06,ELIGIBLE,0.1462936758463045,397,55,342,618,2294,0.865546218487395,0.7392845633258137,0.12626165516158128,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-06
2012-06,ELIGIBLE,0.1311719051026586,386,51,335,669,2629,0.9369747899159664,0.8472446019980664,0.0897301879179,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-06
2012-06,ELIGIBLE,0.0852319318273173,519,45,474,714,3103,1.0,1.0,0.0,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-06
2012-07,ELIGIBLE,0.3317074291315068,427,140,287,140,287,0.17094017094017094,0.07536764705882353,0.09557252388134742,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-07
2012-07,ELIGIBLE,0.2707462755231136,403,98,305,238,592,0.2905982905982906,0.15546218487394958,0.13513610572434104,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-07
2012-07,ELIGIBLE,0.2496591956255188,452,97,355,335,947,0.409035409035409,0.24868697478991597,0.16034843424549305,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-07
2012-07,ELIGIBLE,0.2203391130888445,421,72,349,407,1296,0.49694749694749696,0.3403361344537815,0.15661136249371543,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-07
2012-07,ELIGIBLE,0.2056294882353393,453,92,361,499,1657,0.6092796092796092,0.43513655462184875,0.17414305465776048,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-07
2012-07,ELIGIBLE,0.1913770585553211,500,80,420,579,2077,0.706959706959707,0.5454306722689075,0.1615290346907995,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-07
2012-07,ELIGIBLE,0.1754251700680272,529,81,448,660,2525,0.8058608058608059,0.663077731092437,0.14278307476836893,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-07
2012-07,ELIGIBLE,0.1462936758463045,473,65,408,725,2933,0.8852258852258852,0.7702205882352942,0.11500529699059103,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-07
2012-07,ELIGIBLE,0.1311719051026586,448,53,395,778,3328,0.9499389499389499,0.8739495798319328,0.07598937010701712,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-07
2012-07,ELIGIBLE,0.0852319318273173,521,41,480,819,3808,1.0,1.0,0.0,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-07
2012-08,ELIGIBLE,0.3317074291315068,458,127,331,127,331,0.1436651583710407,0.07298787210584344,0.07067728626519727,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-08
2012-08,ELIGIBLE,0.2707462755231136,397,88,309,215,640,0.24321266968325791,0.14112458654906285,0.10208808313419507,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-08
2012-08,ELIGIBLE,0.2496591956255188,507,93,414,308,1054,0.34841628959276016,0.23241455347298787,0.1160017361197723,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-08
2012-08,ELIGIBLE,0.2203391130888445,463,97,366,405,1420,0.4581447963800905,0.3131201764057332,0.14502461997435728,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-08
2012-08,ELIGIBLE,0.2056294882353393,515,89,426,494,1846,0.5588235294117647,0.40705622932745317,0.15176730008431155,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-08
2012-08,ELIGIBLE,0.1913770585553211,609,101,508,595,2354,0.6730769230769231,0.5190738699007718,0.15400305317615137,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-08
2012-08,ELIGIBLE,0.1754251700680272,629,105,524,700,2878,0.7918552036199095,0.634619625137817,0.15723557848209246,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-08
2012-08,ELIGIBLE,0.1462936758463045,536,69,467,769,3345,0.8699095022624435,0.7375964718853363,0.13231303037710718,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-08
2012-08,ELIGIBLE,0.1311719051026586,597,62,535,831,3880,0.9400452488687783,0.8555678059536935,0.08447744291508474,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-08
2012-08,ELIGIBLE,0.0852319318273173,708,53,655,884,4535,1.0,1.0,0.0,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-08
2012-09,ELIGIBLE,0.3317074291315068,557,148,409,148,409,0.15562565720294427,0.07963395638629284,0.07599170081665144,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-09
2012-09,ELIGIBLE,0.2707462755231136,485,118,367,266,776,0.2797055730809674,0.15109034267912771,0.12861523040183967,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-09
2012-09,ELIGIBLE,0.2496591956255188,585,111,474,377,1250,0.3964248159831756,0.24338006230529596,0.15304475367787962,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-09
2012-09,ELIGIBLE,0.2203391130888445,545,90,455,467,1705,0.491062039957939,0.33197040498442365,0.15909163497351536,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-09
2012-09,ELIGIBLE,0.2056294882353393,553,103,450,570,2155,0.5993690851735016,0.41958722741433024,0.17978185775917138,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-09
2012-09,ELIGIBLE,0.1913770585553211,744,120,624,690,2779,0.7255520504731862,0.5410825545171339,0.18446949595605222,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-09
2012-09,ELIGIBLE,0.1754251700680272,713,94,619,784,3398,0.8243953732912723,0.6616043613707165,0.16279101192055578,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-09
2012-09,ELIGIBLE,0.1462936758463045,580,69,511,853,3909,0.8969505783385909,0.7610981308411215,0.1358524474974694,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-09
2012-09,ELIGIBLE,0.1311719051026586,614,53,561,906,4470,0.9526813880126183,0.8703271028037384,0.08235428520887988,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-09
2012-09,ELIGIBLE,0.0852319318273173,711,45,666,951,5136,1.0,1.0,0.0,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-09
2012-10,ELIGIBLE,0.3317074291315068,554,126,428,126,428,0.13097713097713098,0.08073948311639313,0.05023764786073785,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-10
2012-10,ELIGIBLE,0.2707462755231136,542,114,428,240,856,0.2494802494802495,0.16147896623278626,0.08800128324746323,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-10
2012-10,ELIGIBLE,0.2496591956255188,607,128,479,368,1335,0.38253638253638256,0.25183927560837577,0.1306971069280068,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-10
2012-10,ELIGIBLE,0.2203391130888445,617,103,514,471,1849,0.4896049896049896,0.348802112808904,0.1408028767960856,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-10
2012-10,ELIGIBLE,0.2056294882353393,617,109,508,580,2357,0.6029106029106029,0.4446330880965855,0.15827751481401742,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-10
2012-10,ELIGIBLE,0.1913770585553211,730,94,636,674,2993,0.7006237006237006,0.5646104508583286,0.136013249765372,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-10
2012-10,ELIGIBLE,0.1754251700680272,718,101,617,775,3610,0.8056133056133056,0.6810035842293907,0.1246097213839149,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-10
2012-10,ELIGIBLE,0.1462936758463045,661,75,586,850,4196,0.8835758835758836,0.7915487643840785,0.09202711919180506,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-10
2012-10,ELIGIBLE,0.1311719051026586,589,63,526,913,4722,0.9490644490644491,0.8907753254102999,0.05828912365414918,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-10
2012-10,ELIGIBLE,0.0852319318273173,628,49,579,962,5301,1.0,1.0,0.0,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-10
2012-11,ELIGIBLE,0.3317074291315068,576,135,441,135,441,0.13119533527696792,0.08238371006912013,0.04881162520784779,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-11
2012-11,ELIGIBLE,0.2707462755231136,588,123,465,258,906,0.25072886297376096,0.16925088735288624,0.08147797562087472,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-11
2012-11,ELIGIBLE,0.2496591956255188,642,127,515,385,1421,0.3741496598639456,0.2654586213338315,0.10869103853011408,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-11
2012-11,ELIGIBLE,0.2203391130888445,580,100,480,485,1901,0.4713313896987366,0.35512796562675136,0.11620342407198525,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-11
2012-11,ELIGIBLE,0.2056294882353393,683,123,560,608,2461,0.5908649173955296,0.45974220063515786,0.13112271676037174,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-11
2012-11,ELIGIBLE,0.1913770585553211,679,100,579,708,3040,0.6880466472303207,0.5679058471884925,0.12014080004182826,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-11
2012-11,ELIGIBLE,0.1754251700680272,720,107,613,815,3653,0.7920310981535471,0.6824210722959089,0.10961002585763824,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-11
2012-11,ELIGIBLE,0.1462936758463045,663,86,577,901,4230,0.8756073858114675,0.7902110965813562,0.08539628923011122,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-11
2012-11,ELIGIBLE,0.1311719051026586,631,77,554,978,4784,0.9504373177842566,0.8937044647861012,0.056732852998155336,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-11
2012-11,ELIGIBLE,0.0852319318273173,620,51,569,1029,5353,1.0,1.0,0.0,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-11
2012-12,ELIGIBLE,0.3317074291315068,493,113,380,113,380,0.12336244541484716,0.07378640776699029,0.04957603764785687,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-12
2012-12,ELIGIBLE,0.2707462755231136,595,108,487,221,867,0.24126637554585154,0.1683495145631068,0.07291686098274475,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-12
2012-12,ELIGIBLE,0.2496591956255188,584,109,475,330,1342,0.36026200873362446,0.26058252427184464,0.09967948446177982,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-12
2012-12,ELIGIBLE,0.2203391130888445,678,104,574,434,1916,0.4737991266375546,0.3720388349514563,0.10176029168609829,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-12
2012-12,ELIGIBLE,0.2056294882353393,654,114,540,548,2456,0.5982532751091703,0.47689320388349515,0.1213600712256751,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-12
2012-12,ELIGIBLE,0.1913770585553211,586,94,492,642,2948,0.7008733624454149,0.5724271844660194,0.1284461779793955,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-12
2012-12,ELIGIBLE,0.1754251700680272,701,114,587,756,3535,0.8253275109170306,0.6864077669902913,0.13891974392673934,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-12
2012-12,ELIGIBLE,0.1462936758463045,734,62,672,818,4207,0.8930131004366813,0.8168932038834952,0.07611989655318607,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-12
2012-12,ELIGIBLE,0.1311719051026586,517,54,463,872,4670,0.9519650655021834,0.9067961165048544,0.04516894899732904,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-12
2012-12,ELIGIBLE,0.0852319318273173,524,44,480,916,5150,1.0,1.0,0.0,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2012-12
2013-01,ELIGIBLE,0.3317074291315068,589,133,456,133,456,0.12666666666666668,0.07832360013740983,0.04834306652925685,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2013-01
2013-01,ELIGIBLE,0.2707462755231136,687,153,534,286,990,0.2723809523809524,0.1700446581930608,0.10233629418789159,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2013-01
2013-01,ELIGIBLE,0.2496591956255188,644,127,517,413,1507,0.3933333333333333,0.2588457574716592,0.1344875758616741,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2013-01
2013-01,ELIGIBLE,0.2203391130888445,818,132,686,545,2193,0.5190476190476191,0.3766746822397801,0.14237293680783897,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2013-01
2013-01,ELIGIBLE,0.2056294882353393,743,120,623,665,2816,0.6333333333333333,0.48368258330470626,0.14965075002862704,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2013-01
2013-01,ELIGIBLE,0.1913770585553211,738,106,632,771,3448,0.7342857142857143,0.5922363448986603,0.14204936938705404,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2013-01
2013-01,ELIGIBLE,0.1754251700680272,808,103,705,874,4153,0.8323809523809523,0.7133287530058399,0.11905219937511247,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2013-01
2013-01,ELIGIBLE,0.1462936758463045,866,88,778,962,4931,0.9161904761904762,0.8469598076262452,0.06923066856423099,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2013-01
2013-01,ELIGIBLE,0.1311719051026586,516,51,465,1013,5396,0.9647619047619047,0.926829268292683,0.03793263646922174,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2013-01
2013-01,ELIGIBLE,0.0852319318273173,463,37,426,1050,5822,1.0,1.0,0.0,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2013-01
2013-02,ELIGIBLE,0.3317074291315068,626,152,474,152,474,0.1310344827586207,0.07405092954225902,0.056983553216361685,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2013-02
2013-02,ELIGIBLE,0.2707462755231136,735,159,576,311,1050,0.2681034482758621,0.16403686923918137,0.1040665790366807,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2013-02
2013-02,ELIGIBLE,0.2496591956255188,740,152,588,463,1638,0.39913793103448275,0.25589751601312294,0.1432404150213598,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2013-02
2013-02,ELIGIBLE,0.2203391130888445,802,135,667,598,2305,0.5155172413793103,0.360099984377441,0.1554172570018693,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2013-02
2013-02,ELIGIBLE,0.2056294882353393,901,137,764,735,3069,0.6336206896551724,0.47945633494766443,0.15416435470750794,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2013-02
2013-02,ELIGIBLE,0.1913770585553211,828,113,715,848,3784,0.7310344827586207,0.5911576316200594,0.1398768511385613,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2013-02
2013-02,ELIGIBLE,0.1754251700680272,930,134,796,982,4580,0.846551724137931,0.715513201062334,0.13103852307559705,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2013-02
2013-02,ELIGIBLE,0.1462936758463045,926,98,828,1080,5408,0.9310344827586207,0.8448679893766599,0.08616649338196081,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2013-02
2013-02,ELIGIBLE,0.1311719051026586,513,43,470,1123,5878,0.968103448275862,0.9182940165599125,0.04980943171594954,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Threshold-level tie-safe KS evidence; score ties are aggregated before cumulative shares,2013-02
