policy_version,application_period,accounts,matured_accounts,approval_rate,manual_review_rate,decline_rate,exception_queue_rate,exception_rate,approved_bad_rate_matured,auto_approved_expected_loss,manual_review_expected_loss,declined_expected_loss,exception_queue_expected_loss,outcome_status,total_routed_expected_loss,total_scored_expected_loss,approved_expected_loss,approved_expected_loss_alias_status,prior_approval_rate,change_approval_rate,prior_manual_review_rate,change_manual_review_rate,prior_decline_rate,change_decline_rate,prior_exception_rate,change_exception_rate,prior_exception_queue_rate,change_exception_queue_rate,prior_approved_bad_rate_matured,change_approved_bad_rate_matured,prior_auto_approved_expected_loss,change_auto_approved_expected_loss,prior_total_routed_expected_loss,change_total_routed_expected_loss,data_layer,data_status,source_project,source_version,claim_boundary,as_of_period
scenario_2_conservative_15,2011-04,1563,1563,0.564299424184261,0.43570057581573896,0.0,0.0,0.0,0.1111111111111111,392630.1542606065,600872.1981610768,0.0,0.0,ASSESSABLE,600872.1981610768,993502.3524216833,392630.1542606065,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.5732044198895028,-0.008904995705241725,0.42679558011049723,0.008904995705241725,0.0,0.0,0.0,0.0,0.0,0.0,0.1144578313253012,-0.0033467202141900937,375422.53850972274,17207.615750883764,572156.5228792665,28715.675281810225,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2011-04
scenario_2_conservative_15,2011-05,1704,1704,0.568075117370892,0.431924882629108,0.0,0.0,0.0,0.11053719008264463,455299.98891123076,636707.35558143,0.0,0.0,ASSESSABLE,636707.35558143,1092007.3444926608,455299.98891123076,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.564299424184261,0.0037756931866309573,0.43570057581573896,-0.0037756931866309573,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,-0.0005739210284664703,392630.1542606065,62669.83465062425,600872.1981610768,35835.157420353265,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2011-05
scenario_2_conservative_15,2011-06,1835,1835,0.568392370572207,0.4316076294277929,0.0,0.0,0.0,0.11409395973154363,477144.5686325078,695704.8259684476,0.0,0.0,ASSESSABLE,695704.8259684476,1172849.3946009553,477144.5686325078,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.568075117370892,0.00031725320131503754,0.431924882629108,-0.00031725320131509305,0.0,0.0,0.0,0.0,0.0,0.0,0.11053719008264463,0.0035567696488989914,455299.98891123076,21844.579721277056,636707.35558143,58997.47038701759,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2011-06
scenario_2_conservative_15,2011-07,1875,1875,0.5589333333333333,0.44106666666666666,0.0,0.0,0.0,0.11927480916030535,485073.1575616959,744384.6053355242,0.0,0.0,ASSESSABLE,744384.6053355242,1229457.76289722,485073.1575616959,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.568392370572207,-0.009459037238873758,0.4316076294277929,0.009459037238873758,0.0,0.0,0.0,0.0,0.0,0.0,0.11409395973154363,0.005180849428761722,477144.5686325078,7928.5889291880885,695704.8259684476,48679.77936707658,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2011-07
scenario_2_conservative_15,2011-08,1934,1934,0.5739400206825233,0.42605997931747674,0.0,0.0,0.0,0.1,526318.861173444,764046.7211944493,0.0,0.0,ASSESSABLE,764046.7211944493,1290365.5823678933,526318.861173444,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.5589333333333333,0.015006687349189973,0.44106666666666666,-0.015006687349189918,0.0,0.0,0.0,0.0,0.0,0.0,0.11927480916030535,-0.019274809160305342,485073.1575616959,41245.70361174806,744384.6053355242,19662.115858925157,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2011-08
scenario_2_conservative_15,2011-09,2067,2067,0.5887760038703435,0.4112239961296565,0.0,0.0,0.0,0.09778142974527526,613500.6006415191,765453.528685756,0.0,0.0,ASSESSABLE,765453.528685756,1378954.129327275,613500.6006415191,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.5739400206825233,0.014835983187820201,0.42605997931747674,-0.014835983187820256,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.0022185702547247443,526318.861173444,87181.7394680751,764046.7211944493,1406.8074913066812,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2011-09
scenario_2_conservative_15,2011-10,2118,2118,0.5897072710103871,0.41029272898961283,0.0,0.0,0.0,0.11609287429943956,650227.1458945556,865175.1521314824,0.0,0.0,ASSESSABLE,865175.1521314824,1515402.2980260379,650227.1458945556,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.5887760038703435,0.0009312671400436567,0.4112239961296565,-0.0009312671400436567,0.0,0.0,0.0,0.0,0.0,0.0,0.09778142974527526,0.018311444554164294,613500.6006415191,36726.545253036544,765453.528685756,99721.62344572635,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2011-10
scenario_2_conservative_15,2011-11,2232,2232,0.5201612903225806,0.4798387096774194,0.0,0.0,0.0,0.10680447889750215,610780.3238297486,1041607.5847872379,0.0,0.0,ASSESSABLE,1041607.5847872379,1652387.9086169866,610780.3238297486,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.5897072710103871,-0.06954598068780649,0.41029272898961283,0.06954598068780654,0.0,0.0,0.0,0.0,0.0,0.0,0.11609287429943956,-0.009288395401937405,650227.1458945556,-39446.82206480706,865175.1521314824,176432.43265575555,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2011-11
scenario_2_conservative_15,2011-12,2267,2267,0.46757829730921924,0.5324217026907808,0.0,0.0,0.0,0.15,636329.473977862,1380759.6716559292,0.0,0.0,ASSESSABLE,1380759.6716559292,2017089.145633791,636329.473977862,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.5201612903225806,-0.05258299301336139,0.4798387096774194,0.052582993013361445,0.0,0.0,0.0,0.0,0.0,0.0,0.10680447889750215,0.043195521102497844,610780.3238297486,25549.15014811349,1041607.5847872379,339152.08686869126,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2011-12
scenario_2_conservative_15,2012-01,2602,2602,0.4777094542659493,0.5222905457340508,0.0,0.0,0.0,0.1335478680611424,672566.5677459892,1467478.1841228919,0.0,0.0,ASSESSABLE,1467478.1841228919,2140044.7518688813,672566.5677459892,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.46757829730921924,0.010131156956730059,0.5324217026907808,-0.010131156956730059,0.0,0.0,0.0,0.0,0.0,0.0,0.15,-0.016452131938857584,636329.473977862,36237.093768127146,1380759.6716559292,86718.51246696268,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2012-01
scenario_2_conservative_15,2012-02,2560,2560,0.49921875,0.50078125,0.0,0.0,0.0,0.13145539906103287,750970.4018364395,1505717.9081084481,0.0,0.0,ASSESSABLE,1505717.9081084481,2256688.3099448876,750970.4018364395,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.4777094542659493,0.021509295734050693,0.5222905457340508,-0.021509295734050804,0.0,0.0,0.0,0.0,0.0,0.0,0.1335478680611424,-0.002092469000109537,672566.5677459892,78403.83409045031,1467478.1841228919,38239.72398555628,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2012-02
scenario_2_conservative_15,2012-03,2914,2914,0.5264241592312972,0.4735758407687028,0.0,0.0,0.0,0.11147327249022164,853353.3356629331,1508493.1445802166,0.0,0.0,ASSESSABLE,1508493.1445802166,2361846.4802431497,853353.3356629331,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.49921875,0.027205409231297162,0.50078125,-0.027205409231297162,0.0,0.0,0.0,0.0,0.0,0.0,0.13145539906103287,-0.019982126570811234,750970.4018364395,102382.93382649356,1505717.9081084481,2775.2364717684686,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2012-03
scenario_2_conservative_15,2012-04,3230,3230,0.46191950464396286,0.5380804953560372,0.0,0.0,0.0,0.11327077747989277,833063.4099883526,1830850.4336448396,0.0,0.0,ASSESSABLE,1830850.4336448396,2663913.843633192,833063.4099883526,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.5264241592312972,-0.06450465458733429,0.4735758407687028,0.0645046545873344,0.0,0.0,0.0,0.0,0.0,0.0,0.11147327249022164,0.0017975049896711282,853353.3356629331,-20289.925674580503,1508493.1445802166,322357.28906462295,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2012-04
scenario_2_conservative_15,2012-05,3400,3400,0.45705882352941174,0.5429411764705883,0.0,0.0,0.0,0.11518661518661519,853605.1885074504,2070848.731049084,0.0,0.0,ASSESSABLE,2070848.731049084,2924453.9195565344,853605.1885074504,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.46191950464396286,-0.004860681114551124,0.5380804953560372,0.004860681114551069,0.0,0.0,0.0,0.0,0.0,0.0,0.11327077747989277,0.0019158377067224203,833063.4099883526,20541.778519097832,1830850.4336448396,239998.29740424454,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2012-05
scenario_2_conservative_15,2012-06,3817,3817,0.3411055802986639,0.6588944197013361,0.0,0.0,0.0,0.11597542242703533,730938.746126016,3039651.1006948366,0.0,0.0,ASSESSABLE,3039651.1006948366,3770589.8468208527,730938.746126016,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.45705882352941174,-0.11595324323074785,0.5429411764705883,0.11595324323074785,0.0,0.0,0.0,0.0,0.0,0.0,0.11518661518661519,0.0007888072404201446,853605.1885074504,-122666.44238143438,2070848.731049084,968802.3696457525,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2012-06
scenario_2_conservative_15,2012-07,4627,4627,0.31164901664145234,0.6883509833585476,0.0,0.0,0.0,0.11026352288488211,836244.0720466977,3744646.2519249297,0.0,0.0,ASSESSABLE,3744646.2519249297,4580890.323971627,836244.0720466977,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.3411055802986639,-0.029456563657211554,0.6588944197013361,0.0294565636572115,0.0,0.0,0.0,0.0,0.0,0.0,0.11597542242703533,-0.005711899542153218,730938.746126016,105305.3259206817,3039651.1006948366,704995.1512300931,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2012-07
scenario_2_conservative_15,2012-08,5419,5419,0.3397305775973427,0.6602694224026573,0.0,0.0,0.0,0.09994568169473113,1036108.0899460763,4107042.0030073016,0.0,0.0,ASSESSABLE,4107042.0030073016,5143150.092953378,1036108.0899460763,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.31164901664145234,0.028081560955890372,0.6883509833585476,-0.028081560955890317,0.0,0.0,0.0,0.0,0.0,0.0,0.11026352288488211,-0.010317841190150986,836244.0720466977,199864.01789937855,3744646.2519249297,362395.7510823719,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2012-08
scenario_2_conservative_15,2012-09,6087,6087,0.3129620502710695,0.6870379497289305,0.0,0.0,0.0,0.08766404199475065,1039658.0179213742,4787455.038919258,0.0,0.0,ASSESSABLE,4787455.038919258,5827113.056840632,1039658.0179213742,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.3397305775973427,-0.026768527326273217,0.6602694224026573,0.026768527326273217,0.0,0.0,0.0,0.0,0.0,0.0,0.09994568169473113,-0.012281639699980473,1036108.0899460763,3549.9279752979055,4107042.0030073016,680413.0359119563,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2012-09
scenario_2_conservative_15,2012-10,6263,6263,0.2998562988982916,0.7001437011017084,0.0,0.0,0.0,0.09957401490947816,1102075.1890466267,5187160.413928183,0.0,0.0,ASSESSABLE,5187160.413928183,6289235.60297481,1102075.1890466267,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.3129620502710695,-0.013105751372777918,0.6870379497289305,0.013105751372777918,0.0,0.0,0.0,0.0,0.0,0.0,0.08766404199475065,0.011909972914727507,1039658.0179213742,62417.1711252525,4787455.038919258,399705.37500892486,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2012-10
scenario_2_conservative_15,2012-11,6382,6382,0.2999059855844563,0.7000940144155438,0.0,0.0,0.0,0.11180773249738767,1179787.5128530103,5639683.489963306,0.0,0.0,ASSESSABLE,5639683.489963306,6819471.002816317,1179787.5128530103,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.2998562988982916,4.968668616472938e-05,0.7001437011017084,-4.9686686164673866e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.09957401490947816,0.012233717587909504,1102075.1890466267,77712.32380638365,5187160.413928183,452523.0760351233,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2012-11
scenario_2_conservative_15,2012-12,6066,6066,0.2926145730300033,0.7073854269699967,0.0,0.0,0.0,0.09014084507042254,1314341.2044425835,6107873.47717325,0.0,0.0,ASSESSABLE,6107873.47717325,7422214.681615833,1314341.2044425835,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.2999059855844563,-0.007291412554452981,0.7000940144155438,0.007291412554452981,0.0,0.0,0.0,0.0,0.0,0.0,0.11180773249738767,-0.021666887426965126,1179787.5128530103,134553.69158957317,5639683.489963306,468189.98720994405,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2012-12
scenario_2_conservative_15,2013-01,6872,6872,0.26848079161816063,0.7315192083818394,0.0,0.0,0.0,0.0953929539295393,1411170.136266707,7007317.624508798,0.0,0.0,ASSESSABLE,7007317.624508798,8418487.760775505,1411170.136266707,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.2926145730300033,-0.024133781411842692,0.7073854269699967,0.024133781411842636,0.0,0.0,0.0,0.0,0.0,0.0,0.09014084507042254,0.005252108859116755,1314341.2044425835,96828.93182412349,6107873.47717325,899444.147335548,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2013-01
scenario_2_conservative_15,2013-02,7561,7561,0.2643830181192964,0.7356169818807036,0.0,0.0,0.0,0.08904452226113056,1521030.6100842012,8054611.445137912,0.0,0.0,ASSESSABLE,8054611.445137912,9575642.055222113,1521030.6100842012,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.26848079161816063,-0.0040977734988642545,0.7315192083818394,0.004097773498864199,0.0,0.0,0.0,0.0,0.0,0.0,0.0953929539295393,-0.006348431668408733,1411170.136266707,109860.47381749423,7007317.624508798,1047293.8206291143,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2013-02
scenario_2_conservative_15,2013-03,8273,8273,0.30109996373745923,0.6989000362625408,0.0,0.0,0.0,0.09072661581694098,1821717.663591037,7934162.36192199,0.0,0.0,ASSESSABLE,7934162.36192199,9755880.025513027,1821717.663591037,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.2643830181192964,0.036716945618162855,0.7356169818807036,-0.036716945618162744,0.0,0.0,0.0,0.0,0.0,0.0,0.08904452226113056,0.001682093555810421,1521030.6100842012,300687.05350683583,8054611.445137912,-120449.08321592212,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2013-03
scenario_2_conservative_15,2013-04,9419,9419,0.3121350461832466,0.6878649538167534,0.0,0.0,0.0,0.09829931972789116,2129099.7805868103,8453903.220953576,0.0,0.0,ASSESSABLE,8453903.220953576,10583003.001540387,2129099.7805868103,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.30109996373745923,0.01103508244578738,0.6989000362625408,-0.011035082445787436,0.0,0.0,0.0,0.0,0.0,0.0,0.09072661581694098,0.0075727039109501765,1821717.663591037,307382.1169957733,7934162.36192199,519740.859031586,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2013-04
scenario_2_conservative_15,2013-05,10350,10350,0.2731400966183575,0.7268599033816425,0.0,0.0,0.0,0.0933852140077821,1956109.9789209,9695908.66474374,0.0,0.0,ASSESSABLE,9695908.66474374,11652018.64366464,1956109.9789209,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.3121350461832466,-0.038994949564889136,0.6878649538167534,0.038994949564889136,0.0,0.0,0.0,0.0,0.0,0.0,0.09829931972789116,-0.004914105720109058,2129099.7805868103,-172989.8016659103,8453903.220953576,1242005.4437901638,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2013-05
scenario_2_conservative_15,2013-06,10899,10899,0.29021011101935956,0.7097898889806404,0.0,0.0,0.0,0.10022130888397092,2161353.2769971318,10133976.476532152,0.0,0.0,ASSESSABLE,10133976.476532152,12295329.753529284,2161353.2769971318,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.2731400966183575,0.017070014401002087,0.7268599033816425,-0.017070014401002087,0.0,0.0,0.0,0.0,0.0,0.0,0.0933852140077821,0.006836094876188817,1956109.9789209,205243.29807623173,9695908.66474374,438067.8117884118,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2013-06
scenario_2_conservative_15,2013-07,11910,11910,0.29798488664987405,0.7020151133501259,0.0,0.0,0.0,0.0989010989010989,2480290.166914623,10583722.731773134,0.0,0.0,ASSESSABLE,10583722.731773134,13064012.898687758,2480290.166914623,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.29021011101935956,0.0077747756305144855,0.7097898889806404,-0.007774775630514541,0.0,0.0,0.0,0.0,0.0,0.0,0.10022130888397092,-0.0013202099828720226,2161353.2769971318,318936.88991749147,10133976.476532152,449746.2552409824,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2013-07
scenario_2_conservative_15,2013-08,12674,12674,0.3107937509862711,0.6892062490137288,0.0,0.0,0.0,0.10053313023610053,2651556.904535884,10923599.82203388,0.0,0.0,ASSESSABLE,10923599.82203388,13575156.726569764,2651556.904535884,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.29798488664987405,0.012808864336397052,0.7020151133501259,-0.012808864336397052,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.0016320313350016297,2480290.166914623,171266.7376212608,10583722.731773134,339877.09026074596,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2013-08
scenario_2_conservative_15,2013-09,12987,12987,0.2958342958342958,0.7041657041657041,0.0,0.0,0.0,0.09760541384695472,2638601.5914352066,11862614.508071307,0.0,0.0,ASSESSABLE,11862614.508071307,14501216.099506514,2638601.5914352066,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.3107937509862711,-0.014959455151975276,0.6892062490137288,0.014959455151975276,0.0,0.0,0.0,0.0,0.0,0.0,0.10053313023610053,-0.0029277163891458097,2651556.904535884,-12955.31310067745,10923599.82203388,939014.6860374268,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2013-09
scenario_2_conservative_15,2013-10,14127,14127,0.30062999929213563,0.6993700007078644,0.0,0.0,0.0,0.09700965387332235,2929795.9700667732,12709199.71582373,0.0,0.0,ASSESSABLE,12709199.71582373,15638995.685890503,2929795.9700667732,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.2958342958342958,0.004795703457839806,0.7041657041657041,-0.004795703457839751,0.0,0.0,0.0,0.0,0.0,0.0,0.09760541384695472,-0.0005957599736323704,2638601.5914352066,291194.37863156665,11862614.508071307,846585.2077524234,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2013-10
scenario_2_conservative_15,2013-11,14720,14720,0.29639945652173916,0.7036005434782608,0.0,0.0,0.0,0.09443043777217511,3066939.5845864443,13615794.792857163,0.0,0.0,ASSESSABLE,13615794.792857163,16682734.377443608,3066939.5845864443,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.30062999929213563,-0.004230542770396473,0.6993700007078644,0.004230542770396473,0.0,0.0,0.0,0.0,0.0,0.0,0.09700965387332235,-0.0025792161011472386,2929795.9700667732,137143.61451967107,12709199.71582373,906595.0770334322,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2013-11
scenario_2_conservative_15,2013-12,15012,15012,0.3061550759392486,0.6938449240607514,0.0,0.0,0.0,0.10095735422106179,3310922.8427730957,13850555.100694697,0.0,0.0,ASSESSABLE,13850555.100694697,17161477.943467792,3310922.8427730957,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.29639945652173916,0.009755619417509465,0.7036005434782608,-0.009755619417509465,0.0,0.0,0.0,0.0,0.0,0.0,0.09443043777217511,0.006526916448886685,3066939.5845864443,243983.2581866514,13615794.792857163,234760.3078375347,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2013-12
scenario_2_conservative_15,2014-01,15614,15614,0.2689253234276931,0.731074676572307,0.0,0.0,0.0,0.10478685401286021,3083463.251505697,15526160.984082464,0.0,0.0,ASSESSABLE,15526160.984082464,18609624.235588163,3083463.251505697,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.3061550759392486,-0.037229752511555525,0.6938449240607514,0.03722975251155558,0.0,0.0,0.0,0.0,0.0,0.0,0.10095735422106179,0.0038294997917984186,3310922.8427730957,-227459.59126739856,13850555.100694697,1675605.8833877668,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2014-01
scenario_2_conservative_15,2014-02,15205,15205,0.2727392305162775,0.7272607694837224,0.0,0.0,0.0,0.10296599951772366,3068455.4632581584,15135524.58326335,0.0,0.0,ASSESSABLE,15135524.58326335,18203980.046521507,3068455.4632581584,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.2689253234276931,0.003813907088584423,0.731074676572307,-0.003813907088584534,0.0,0.0,0.0,0.0,0.0,0.0,0.10478685401286021,-0.0018208544951365535,3083463.251505697,-15007.78824753873,15526160.984082464,-390636.4008191135,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2014-02
scenario_2_conservative_15,2014-03,16194,16194,0.26114610349512163,0.7388538965048783,0.0,0.0,0.0,0.10617167179002128,3145601.7531539784,15983274.421973422,0.0,0.0,ASSESSABLE,15983274.421973422,19128876.175127402,3145601.7531539784,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.2727392305162775,-0.011593127021155891,0.7272607694837224,0.011593127021155891,0.0,0.0,0.0,0.0,0.0,0.0,0.10296599951772366,0.0032056722722976216,3068455.4632581584,77146.28989581997,15135524.58326335,847749.8387100715,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2014-03
scenario_2_conservative_15,2014-04,18172,18172,0.27773497688751925,0.7222650231124808,0.0,0.0,0.0,0.11511789181692095,3673761.9567755596,17051147.895508524,0.0,0.0,ASSESSABLE,17051147.895508524,20724909.852284085,3673761.9567755596,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.26114610349512163,0.01658887339239762,0.7388538965048783,-0.016588873392397563,0.0,0.0,0.0,0.0,0.0,0.0,0.10617167179002128,0.008946220026899668,3145601.7531539784,528160.2036215812,15983274.421973422,1067873.4735351019,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2014-04
scenario_2_conservative_15,2014-05,18098,18098,0.2823516410653111,0.7176483589346889,0.0,0.0,0.0,0.11585127201565558,3601943.977687981,16780930.119131185,0.0,0.0,ASSESSABLE,16780930.119131185,20382874.096819166,3601943.977687981,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.27773497688751925,0.004616664177791829,0.7222650231124808,-0.004616664177791829,0.0,0.0,0.0,0.0,0.0,0.0,0.11511789181692095,0.0007333801987346317,3673761.9567755596,-71817.9790875786,17051147.895508524,-270217.7763773389,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2014-05
scenario_2_conservative_15,2014-06,16186,16186,0.2759174595329297,0.7240825404670703,0.0,0.0,0.0,0.12158531124048365,3195486.1609723913,15500720.773409475,0.0,0.0,ASSESSABLE,15500720.773409475,18696206.934381865,3195486.1609723913,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.2823516410653111,-0.0064341815323814,0.7176483589346889,0.0064341815323814,0.0,0.0,0.0,0.0,0.0,0.0,0.11585127201565558,0.005734039224828069,3601943.977687981,-406457.8167155897,16780930.119131185,-1280209.3457217105,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2014-06
scenario_2_conservative_15,2014-07,27547,27547,0.2622427124550768,0.7377572875449232,0.0,0.0,0.00021780956183976478,0.11157253599114064,5150047.697848095,26867847.48943976,0.0,0.0,ASSESSABLE,26867847.48943976,32017895.187287852,5150047.697848095,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.2759174595329297,-0.013674747077852878,0.7240825404670703,0.013674747077852878,0.0,0.0,0.0,0.00021780956183976478,0.0,0.0,0.12158531124048365,-0.010012775249343006,3195486.1609723913,1954561.5368757034,15500720.773409475,11367126.716030285,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2014-07
