period,feature,current_rows,baseline_rows,current_mean,baseline_mean,current_missing_rate,baseline_missing_rate,psi_vs_development_baseline,status,reference_period,prior_psi,psi_change,is_current_model_period,data_layer,data_status,source_project,source_version,claim_boundary,as_of_period
2017-07,pd,14942,598645,0.1987821117663146,0.20682274566242986,0.0,0.0,0.026600730544667238,GREEN,2014-01_to_2015-12,0.027652336295446042,-0.0010516057507788043,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-07
2017-08,pd,15463,598645,0.19639141368283056,0.20682274566242986,0.0,0.0,0.03152326091253084,GREEN,2014-01_to_2015-12,0.026600730544667238,0.004922530367863602,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-08
2017-09,pd,13372,598645,0.19694105401067982,0.20682274566242986,0.0,0.0,0.04786206812231142,GREEN,2014-01_to_2015-12,0.03152326091253084,0.01633880720978058,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-09
2017-10,pd,11895,598645,0.19011000870268932,0.20682274566242986,0.0,0.0,0.07955877607624422,GREEN,2014-01_to_2015-12,0.04786206812231142,0.0316967079539328,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-10
2017-11,pd,12086,598645,0.18746047324197712,0.20682274566242986,0.0,0.0,0.1005491876977432,AMBER,2014-01_to_2015-12,0.07955877607624422,0.020990411621498978,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-11
2017-12,pd,10045,598645,0.18465557190406956,0.20682274566242986,0.0,0.0,0.127022525719931,AMBER,2014-01_to_2015-12,0.1005491876977432,0.026473338022187806,True,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2017-12
2018-01,pd,8575,598645,0.18167909825684178,0.20682274566242986,0.0,0.0,0.16281465020482377,AMBER,2014-01_to_2015-12,0.127022525719931,0.03579212448489277,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-01
2018-02,pd,6731,598645,0.18303753639586418,0.20682274566242986,0.0,0.0,0.153564157454339,AMBER,2014-01_to_2015-12,0.16281465020482377,-0.009250492750484784,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-02
2018-03,pd,7151,598645,0.18090236914665933,0.20682274566242986,0.0,0.0,0.1750279420268282,AMBER,2014-01_to_2015-12,0.153564157454339,0.02146378457248921,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-03
2018-04,pd,6905,598645,0.1825875109054949,0.20682274566242986,0.0,0.0,0.15570427115425425,AMBER,2014-01_to_2015-12,0.1750279420268282,-0.019323670872573945,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-04
2018-05,pd,6619,598645,0.1820893627162659,0.20682274566242986,0.0,0.0,0.15831580305617496,AMBER,2014-01_to_2015-12,0.15570427115425425,0.002611531901920705,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-05
2018-06,pd,4880,598645,0.18010988147077922,0.20682274566242986,0.0,0.0,0.18174989209515213,AMBER,2014-01_to_2015-12,0.15831580305617496,0.023434089038977174,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-06
2018-07,pd,4307,598645,0.18175927939369163,0.20682274566242986,0.0,0.0,0.15998792988818453,AMBER,2014-01_to_2015-12,0.18174989209515213,-0.021761962206967606,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-07
2018-08,pd,3554,598645,0.17957323707046197,0.20682274566242986,0.0,0.0,0.19325800488200354,AMBER,2014-01_to_2015-12,0.15998792988818453,0.03327007499381901,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-08
2018-09,pd,2420,598645,0.17808557066329886,0.20682274566242986,0.0,0.0,0.21286957265952838,AMBER,2014-01_to_2015-12,0.19325800488200354,0.019611567777524846,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-09
2018-10,pd,2146,598645,0.17645006049743328,0.20682274566242986,0.0,0.0,0.22914462104767686,AMBER,2014-01_to_2015-12,0.21286957265952838,0.016275048388148472,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-10
2018-11,pd,1627,598645,0.17448647842581527,0.20682274566242986,0.0,0.0,0.2689416793021831,RED,2014-01_to_2015-12,0.22914462104767686,0.039797058254506246,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-11
2018-12,pd,1245,598645,0.17006107145410537,0.20682274566242986,0.0,0.0,0.3359243454543018,RED,2014-01_to_2015-12,0.2689416793021831,0.06698266615211868,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2018-12
2007-06,scorecard_points,23,598645,509.60503387737924,484.9234516778166,0.0,0.0,3.037859757230011,RED,2014-01_to_2015-12,,,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2007-06
2007-07,scorecard_points,62,598645,502.2872431335327,484.9234516778166,0.0,0.0,0.25866564812459925,RED,2014-01_to_2015-12,3.037859757230011,-2.7791941091054113,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2007-07
2007-08,scorecard_points,72,598645,501.0101809680317,484.9234516778166,0.0,0.0,0.33141004221464404,RED,2014-01_to_2015-12,0.25866564812459925,0.0727443940900448,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2007-08
2007-09,scorecard_points,53,598645,491.5908431741343,484.9234516778166,0.0,0.0,0.27489746226942535,RED,2014-01_to_2015-12,0.33141004221464404,-0.05651257994521869,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2007-09
2007-10,scorecard_points,105,598645,488.6085628014101,484.9234516778166,0.0,0.0,0.04506464813772734,GREEN,2014-01_to_2015-12,0.27489746226942535,-0.229832814131698,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2007-10
2007-11,scorecard_points,112,598645,486.4642212969757,484.9234516778166,0.0,0.0,0.2366345347155824,AMBER,2014-01_to_2015-12,0.04506464813772734,0.19156988657785506,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2007-11
2007-12,scorecard_points,172,598645,490.91791864942206,484.9234516778166,0.0,0.0,0.14372810044457068,AMBER,2014-01_to_2015-12,0.2366345347155824,-0.09290643427101172,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2007-12
2008-01,scorecard_points,305,598645,493.84037714119165,484.9234516778166,0.0,0.0,0.16054811838662414,AMBER,2014-01_to_2015-12,0.14372810044457068,0.016820017942053456,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-01
2008-02,scorecard_points,306,598645,493.00343488592114,484.9234516778166,0.0,0.0,0.11808804958486269,AMBER,2014-01_to_2015-12,0.16054811838662414,-0.04246006880176145,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-02
2008-03,scorecard_points,402,598645,492.7227129459127,484.9234516778166,0.0,0.0,0.07391214900689574,GREEN,2014-01_to_2015-12,0.11808804958486269,-0.04417590057796694,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-03
2008-04,scorecard_points,259,598645,492.00849689412985,484.9234516778166,0.0,0.0,0.05822661445997948,GREEN,2014-01_to_2015-12,0.07391214900689574,-0.015685534546916263,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-04
2008-05,scorecard_points,115,598645,491.97616971484314,484.9234516778166,0.0,0.0,0.2034537910779713,AMBER,2014-01_to_2015-12,0.05822661445997948,0.1452271766179918,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-05
2008-06,scorecard_points,124,598645,496.4485157606607,484.9234516778166,0.0,0.0,0.206424719170535,AMBER,2014-01_to_2015-12,0.2034537910779713,0.0029709280925637183,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-06
2008-07,scorecard_points,141,598645,490.0645574209611,484.9234516778166,0.0,0.0,0.1354420024454417,AMBER,2014-01_to_2015-12,0.206424719170535,-0.07098271672509332,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-07
2008-08,scorecard_points,100,598645,489.99291031048773,484.9234516778166,0.0,0.0,0.17860807344638496,AMBER,2014-01_to_2015-12,0.1354420024454417,0.043166071000943274,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-08
2008-09,scorecard_points,57,598645,491.4081437495155,484.9234516778166,0.0,0.0,0.21786802940853475,AMBER,2014-01_to_2015-12,0.17860807344638496,0.03925995596214979,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-09
2008-10,scorecard_points,122,598645,503.4975977933142,484.9234516778166,0.0,0.0,0.358463597426579,RED,2014-01_to_2015-12,0.21786802940853475,0.14059556801804426,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-10
2008-11,scorecard_points,209,598645,505.4478430782521,484.9234516778166,0.0,0.0,0.49911104472725726,RED,2014-01_to_2015-12,0.358463597426579,0.14064744730067824,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-11
2008-12,scorecard_points,253,598645,505.15047966265865,484.9234516778166,0.0,0.0,0.44995934264913384,RED,2014-01_to_2015-12,0.49911104472725726,-0.049151702078123416,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2008-12
2009-01,scorecard_points,269,598645,507.875111468868,484.9234516778166,0.0,0.0,0.4408786973204646,RED,2014-01_to_2015-12,0.44995934264913384,-0.009080645328669257,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-01
2009-02,scorecard_points,302,598645,504.84043377182184,484.9234516778166,0.0,0.0,0.5070962206012755,RED,2014-01_to_2015-12,0.4408786973204646,0.06621752328081087,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-02
2009-03,scorecard_points,324,598645,506.5593826510009,484.9234516778166,0.0,0.0,0.49279602132273626,RED,2014-01_to_2015-12,0.5070962206012755,-0.014300199278539205,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-03
2009-04,scorecard_points,333,598645,510.1755863870562,484.9234516778166,0.0,0.0,0.6016063436001091,RED,2014-01_to_2015-12,0.49279602132273626,0.10881032227737286,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-04
2009-05,scorecard_points,359,598645,510.2978001520358,484.9234516778166,0.0,0.0,0.7165333399416396,RED,2014-01_to_2015-12,0.6016063436001091,0.11492699634153047,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-05
2009-06,scorecard_points,406,598645,510.7238301531936,484.9234516778166,0.0,0.0,0.6866484264812969,RED,2014-01_to_2015-12,0.7165333399416396,-0.02988491346034272,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-06
2009-07,scorecard_points,411,598645,509.0612045799101,484.9234516778166,0.0,0.0,0.6401410328115775,RED,2014-01_to_2015-12,0.6866484264812969,-0.046507393669719344,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-07
2009-08,scorecard_points,446,598645,511.4133526649665,484.9234516778166,0.0,0.0,0.6646245467848266,RED,2014-01_to_2015-12,0.6401410328115775,0.024483513973249105,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-08
2009-09,scorecard_points,507,598645,510.2727099446596,484.9234516778166,0.0,0.0,0.6709114915071591,RED,2014-01_to_2015-12,0.6646245467848266,0.006286944722332488,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-09
2009-10,scorecard_points,604,598645,509.22739759957824,484.9234516778166,0.0,0.0,0.5667139022909427,RED,2014-01_to_2015-12,0.6709114915071591,-0.10419758921621647,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-10
2009-11,scorecard_points,662,598645,509.1767286947025,484.9234516778166,0.0,0.0,0.5763107840606277,RED,2014-01_to_2015-12,0.5667139022909427,0.009596881769685095,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-11
2009-12,scorecard_points,658,598645,510.7101472671792,484.9234516778166,0.0,0.0,0.6936409498391096,RED,2014-01_to_2015-12,0.5763107840606277,0.11733016577848188,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2009-12
2010-01,scorecard_points,662,598645,511.0595795751303,484.9234516778166,0.0,0.0,0.6606586872952858,RED,2014-01_to_2015-12,0.6936409498391096,-0.03298226254382386,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-01
2010-02,scorecard_points,682,598645,507.88133943544875,484.9234516778166,0.0,0.0,0.5667704251355217,RED,2014-01_to_2015-12,0.6606586872952858,-0.09388826215976409,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-02
2010-03,scorecard_points,828,598645,506.76851708717516,484.9234516778166,0.0,0.0,0.5248801688179958,RED,2014-01_to_2015-12,0.5667704251355217,-0.041890256317525854,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-03
2010-04,scorecard_points,912,598645,507.742649215689,484.9234516778166,0.0,0.0,0.5973597318494753,RED,2014-01_to_2015-12,0.5248801688179958,0.07247956303147951,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-04
2010-05,scorecard_points,989,598645,507.210058989021,484.9234516778166,0.0,0.0,0.516967365915342,RED,2014-01_to_2015-12,0.5973597318494753,-0.08039236593413335,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-05
2010-06,scorecard_points,1105,598645,506.9829409912435,484.9234516778166,0.0,0.0,0.5181972973135365,RED,2014-01_to_2015-12,0.516967365915342,0.0012299313981944948,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-06
2010-07,scorecard_points,1204,598645,508.8338085805028,484.9234516778166,0.0,0.0,0.5818659238185399,RED,2014-01_to_2015-12,0.5181972973135365,0.06366862650500338,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-07
2010-08,scorecard_points,1175,598645,504.9281822343002,484.9234516778166,0.0,0.0,0.4003177750667581,RED,2014-01_to_2015-12,0.5818659238185399,-0.18154814875178177,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-08
2010-09,scorecard_points,1189,598645,508.2760868956797,484.9234516778166,0.0,0.0,0.5017560555965936,RED,2014-01_to_2015-12,0.4003177750667581,0.10143828052983556,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-09
2010-10,scorecard_points,1232,598645,507.36768237322224,484.9234516778166,0.0,0.0,0.5036812884783826,RED,2014-01_to_2015-12,0.5017560555965936,0.0019252328817889186,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-10
2010-11,scorecard_points,1224,598645,510.80066421650616,484.9234516778166,0.0,0.0,0.6661215009936727,RED,2014-01_to_2015-12,0.5036812884783826,0.16244021251529017,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-11
2010-12,scorecard_points,1335,598645,509.50564356260907,484.9234516778166,0.0,0.0,0.587455929596896,RED,2014-01_to_2015-12,0.6661215009936727,-0.07866557139677677,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2010-12
2011-01,scorecard_points,1380,598645,510.25816723268775,484.9234516778166,0.0,0.0,0.6595060328617981,RED,2014-01_to_2015-12,0.587455929596896,0.07205010326490213,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-01
2011-02,scorecard_points,1298,598645,511.2588918605976,484.9234516778166,0.0,0.0,0.7153604439143316,RED,2014-01_to_2015-12,0.6595060328617981,0.055854411052533526,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-02
2011-03,scorecard_points,1448,598645,510.06406986929966,484.9234516778166,0.0,0.0,0.6157101644418701,RED,2014-01_to_2015-12,0.7153604439143316,-0.09965027947246152,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-03
2011-04,scorecard_points,1563,598645,509.83948953387517,484.9234516778166,0.0,0.0,0.60335962015583,RED,2014-01_to_2015-12,0.6157101644418701,-0.0123505442860401,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-04
2011-05,scorecard_points,1704,598645,509.7777005051411,484.9234516778166,0.0,0.0,0.6121771433306105,RED,2014-01_to_2015-12,0.60335962015583,0.008817523174780462,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-05
2011-06,scorecard_points,1835,598645,510.5168726361585,484.9234516778166,0.0,0.0,0.6583820044018216,RED,2014-01_to_2015-12,0.6121771433306105,0.046204861071211134,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-06
2011-07,scorecard_points,1875,598645,509.1025534333774,484.9234516778166,0.0,0.0,0.5544554406938217,RED,2014-01_to_2015-12,0.6583820044018216,-0.10392656370799991,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-07
2011-08,scorecard_points,1934,598645,510.6104089356667,484.9234516778166,0.0,0.0,0.620628958781045,RED,2014-01_to_2015-12,0.5544554406938217,0.06617351808722327,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-08
2011-09,scorecard_points,2067,598645,512.2021769104597,484.9234516778166,0.0,0.0,0.707255632126053,RED,2014-01_to_2015-12,0.620628958781045,0.08662667334500807,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-09
2011-10,scorecard_points,2118,598645,511.3781857041956,484.9234516778166,0.0,0.0,0.6709240448087443,RED,2014-01_to_2015-12,0.707255632126053,-0.03633158731730868,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-10
2011-11,scorecard_points,2232,598645,506.59779259387994,484.9234516778166,0.0,0.0,0.48064077402212135,RED,2014-01_to_2015-12,0.6709240448087443,-0.190283270786623,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-11
2011-12,scorecard_points,2267,598645,501.72251551297717,484.9234516778166,0.0,0.0,0.3885803500982957,RED,2014-01_to_2015-12,0.48064077402212135,-0.09206042392382563,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2011-12
2012-01,scorecard_points,2602,598645,503.1593331823514,484.9234516778166,0.0,0.0,0.3986317435640745,RED,2014-01_to_2015-12,0.3885803500982957,0.010051393465778768,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-01
2012-02,scorecard_points,2560,598645,503.8937568401828,484.9234516778166,0.0,0.0,0.4294400696222519,RED,2014-01_to_2015-12,0.3986317435640745,0.030808326058177404,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-02
2012-03,scorecard_points,2914,598645,506.36759987374285,484.9234516778166,0.0,0.0,0.5509469146200635,RED,2014-01_to_2015-12,0.4294400696222519,0.12150684499781161,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-03
2012-04,scorecard_points,3230,598645,502.1275314567648,484.9234516778166,0.0,0.0,0.35768048579968237,RED,2014-01_to_2015-12,0.5509469146200635,-0.19326642882038114,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-04
2012-05,scorecard_points,3400,598645,502.0465450251453,484.9234516778166,0.0,0.0,0.3298969833558984,RED,2014-01_to_2015-12,0.35768048579968237,-0.02778350244378397,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-05
2012-06,scorecard_points,3817,598645,491.8625282158311,484.9234516778166,0.0,0.0,0.04291629728811823,GREEN,2014-01_to_2015-12,0.3298969833558984,-0.28698068606778016,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-06
2012-07,scorecard_points,4627,598645,489.8707437441423,484.9234516778166,0.0,0.0,0.02395720326483562,GREEN,2014-01_to_2015-12,0.04291629728811823,-0.01895909402328261,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-07
2012-08,scorecard_points,5419,598645,492.5088562740909,484.9234516778166,0.0,0.0,0.05729876165750643,GREEN,2014-01_to_2015-12,0.02395720326483562,0.033341558392670806,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-08
2012-09,scorecard_points,6087,598645,490.53033562609306,484.9234516778166,0.0,0.0,0.0383800640617466,GREEN,2014-01_to_2015-12,0.05729876165750643,-0.01891869759575983,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-09
2012-10,scorecard_points,6263,598645,489.17246948164427,484.9234516778166,0.0,0.0,0.02251697079394831,GREEN,2014-01_to_2015-12,0.0383800640617466,-0.01586309326779829,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-10
2012-11,scorecard_points,6382,598645,488.7410620367651,484.9234516778166,0.0,0.0,0.01727399557430742,GREEN,2014-01_to_2015-12,0.02251697079394831,-0.005242975219640889,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-11
2012-12,scorecard_points,6066,598645,488.11470129525975,484.9234516778166,0.0,0.0,0.023225588443436848,GREEN,2014-01_to_2015-12,0.01727399557430742,0.005951592869129427,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2012-12
2013-01,scorecard_points,6872,598645,486.30972869221625,484.9234516778166,0.0,0.0,0.03130552289465369,GREEN,2014-01_to_2015-12,0.023225588443436848,0.008079934451216839,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2013-01
2013-02,scorecard_points,7561,598645,486.7216965082261,484.9234516778166,0.0,0.0,0.0329486008543283,GREEN,2014-01_to_2015-12,0.03130552289465369,0.0016430779596746103,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2013-02
2013-03,scorecard_points,8273,598645,489.4013354672875,484.9234516778166,0.0,0.0,0.035409485359455914,GREEN,2014-01_to_2015-12,0.0329486008543283,0.002460884505127617,False,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Period-level feature drift with fixed baseline bins,2013-03
