period,accounts,matured_accounts,excluded_immature_accounts,bad_events,good_events,eligibility_status,auc,ks,gini,observed_bad_rate_matured,mean_pd_matured,calibration_gap_matured,oe_ratio_matured,pd_psi_vs_development_baseline,reference_period,outcome_window,is_current_eligible_period,is_prior_eligible_period,prior_auc,change_auc,prior_ks,change_ks,prior_gini,change_gini,prior_observed_bad_rate_matured,change_observed_bad_rate_matured,prior_mean_pd_matured,change_mean_pd_matured,prior_calibration_gap_matured,change_calibration_gap_matured,prior_oe_ratio_matured,change_oe_ratio_matured,prior_pd_psi_vs_development_baseline,change_pd_psi_vs_development_baseline,data_layer,data_status,source_project,source_version,claim_boundary,as_of_period
2014-12,9367,9367,0,1731,7636,ELIGIBLE,0.617817665054007,0.17008936961015642,0.23563533010801407,0.18479769403224083,0.2016742999239541,-0.016876605891713276,0.9163175184042935,0.00911125146171309,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6162626970074654,0.0015549680465416493,0.16214894541950053,0.007940424190655881,0.23252539401493078,0.0031099360930832987,0.19257742736420264,-0.007779733331961802,0.21100024209561152,-0.009325942171657414,-0.018422814731408887,0.001546208839695612,0.9126881820208487,0.00362933638344487,0.0068515169459298746,0.002259734515783216,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2014-12
2015-01,32216,32216,0,6458,25758,ELIGIBLE,0.6116140683236213,0.16551928134201727,0.22322813664724261,0.2004593990563695,0.2113291159323617,-0.010869716875992197,0.9485649820279797,0.004458116506436766,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.617817665054007,-0.00620359673038573,0.17008936961015642,-0.00457008826813915,0.23563533010801407,-0.01240719346077146,0.18479769403224083,0.01566170502412867,0.2016742999239541,0.00965481600840759,-0.016876605891713276,0.006006889015721079,0.9163175184042935,0.032247463623686135,0.00911125146171309,-0.004653134955276325,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2015-01
2015-02,21656,21656,0,4198,17458,ELIGIBLE,0.6197187208328097,0.16839311782430155,0.2394374416656193,0.19384927964536386,0.20960092700366653,-0.015751647358302673,0.9248493430659916,0.0022926661310577155,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6116140683236213,0.008104652509188348,0.16551928134201727,0.0028738364822842866,0.22322813664724261,0.016209305018376696,0.2004593990563695,-0.006610119411005644,0.2113291159323617,-0.001728188928695168,-0.010869716875992197,-0.004881930482310476,0.9485649820279797,-0.023715638961988028,0.004458116506436766,-0.00216545037537905,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2015-02
2015-03,22931,22931,0,4779,18152,ELIGIBLE,0.6109711892349656,0.15770533794695113,0.22194237846993126,0.20840783219222886,0.21112293713880834,-0.0027151049465794774,0.9871396969776223,0.0042296210684421645,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6197187208328097,-0.008747531597844027,0.16839311782430155,-0.010687779877350423,0.2394374416656193,-0.017495063195688054,0.19384927964536386,0.014558552546865,0.20960092700366653,0.0015220101351418047,-0.015751647358302673,0.013036542411723195,0.9248493430659916,0.062290353911630625,0.0022926661310577155,0.001936954937384449,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2015-03
2015-04,31785,31785,0,6509,25276,ELIGIBLE,0.6139752392459576,0.16192687637074799,0.2279504784919153,0.20478212993550418,0.2089717531951113,-0.004189623259607117,0.979951246062929,0.0014798466252406931,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6109711892349656,0.003004050010992021,0.15770533794695113,0.004221538423796856,0.22194237846993126,0.006008100021984042,0.20840783219222886,-0.0036257022567246777,0.21112293713880834,-0.002151183943697038,-0.0027151049465794774,-0.0014745183130276396,0.9871396969776223,-0.007188450914693223,0.0042296210684421645,-0.002749774443201471,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2015-04
2015-05,28711,28711,0,5882,22829,ELIGIBLE,0.6149264562339201,0.16088876498212568,0.22985291246784012,0.20486921389014665,0.2089428005161062,-0.004073586625959552,0.9805038191509952,0.0017255165097549948,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6139752392459576,0.000951216987962411,0.16192687637074799,-0.0010381113886223092,0.2279504784919153,0.001902433975924822,0.20478212993550418,8.708395464246399e-05,0.2089717531951113,-2.89526790051009e-05,-0.004189623259607117,0.00011603663364756489,0.979951246062929,0.0005525730880661106,0.0014798466252406931,0.00024566988451430165,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2015-05
2015-06,25446,25446,0,5294,20152,ELIGIBLE,0.6190522861162607,0.1695638834318942,0.23810457223252146,0.20804841625402815,0.20822772424624833,-0.00017930799222018456,0.9991388851178715,0.0021989506646859424,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6149264562339201,0.00412582988234067,0.16088876498212568,0.008675118449768537,0.22985291246784012,0.00825165976468134,0.20486921389014665,0.0031792023638815003,0.2089428005161062,-0.0007150762698578672,-0.004073586625959552,0.0038942786337393676,0.9805038191509952,0.018635065966876363,0.0017255165097549948,0.00047343415493094764,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2015-06
2015-07,41053,41053,0,8300,32753,ELIGIBLE,0.6242582800287952,0.18127995265034125,0.24851656005759049,0.20217767276447518,0.208247709454134,-0.006070036689658831,0.9708518441543976,0.002248662539891982,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6190522861162607,0.005205993912534512,0.1695638834318942,0.011716069218447034,0.23810457223252146,0.010411987825069025,0.20804841625402815,-0.005870743489552965,0.20822772424624833,1.9985207885681033e-05,-0.00017930799222018456,-0.005890728697438646,0.9991388851178715,-0.028287040963473897,0.0021989506646859424,4.971187520603961e-05,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2015-07
2015-08,31701,31701,0,6339,25362,ELIGIBLE,0.6320107434660053,0.18693690188596335,0.26402148693201055,0.199962146304533,0.20534578366172146,-0.00538363735718847,0.9737825765828372,0.0012782228188752763,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6242582800287952,0.007752463437210033,0.18127995265034125,0.0056569492356221,0.24851656005759049,0.015504926874420066,0.20217767276447518,-0.002215526459942191,0.208247709454134,-0.002901925792412552,-0.006070036689658831,0.000686399332470361,0.9708518441543976,0.002930732428439553,0.002248662539891982,-0.0009704397210167058,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2015-08
2015-09,25150,25150,0,5180,19970,ELIGIBLE,0.635727437681619,0.20011484408079305,0.271454875363238,0.20596421471172963,0.20506168454126972,0.0009025301704599087,1.0044012618567866,0.0027296133945410635,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6320107434660053,0.003716694215613714,0.18693690188596335,0.013177942194829706,0.26402148693201055,0.007433388431227428,0.199962146304533,0.006002068407196637,0.20534578366172146,-0.0002840991204517418,-0.00538363735718847,0.006286167527648379,0.9737825765828372,0.030618685273949398,0.0012782228188752763,0.0014513905756657873,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2015-09
2015-10,42986,42986,0,8188,34798,ELIGIBLE,0.6248344675599025,0.17903840893101436,0.24966893511980492,0.1904806215977295,0.20540097791308284,-0.01492035631535335,0.9273598574507906,0.0015201880043387,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.635727437681619,-0.010892970121716528,0.20011484408079305,-0.021076435149778694,0.271454875363238,-0.021785940243433055,0.20596421471172963,-0.015483593114000133,0.20506168454126972,0.00033929337181312635,0.0009025301704599087,-0.01582288648581326,1.0044012618567866,-0.07704140440599594,0.0027296133945410635,-0.0012094253902023636,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2015-10
2015-11,32907,32907,0,6539,26368,ELIGIBLE,0.6229321118657732,0.17381018918230717,0.24586422373154648,0.1987115203452153,0.20579646909654736,-0.00708494875133206,0.9655730305654164,0.0015905702422470867,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6248344675599025,-0.0019023556941292208,0.17903840893101436,-0.005228219748707186,0.24966893511980492,-0.0038047113882584416,0.1904806215977295,0.00823089874748581,0.20540097791308284,0.00039549118346451917,-0.01492035631535335,0.00783540756402129,0.9273598574507906,0.0382131731146258,0.0015201880043387,7.03822379083867e-05,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2015-11
2015-12,39001,39001,0,8136,30865,ELIGIBLE,0.628832335315034,0.18634129804660476,0.25766467063006804,0.2086100356401118,0.2073287831985659,0.0012812524415458937,1.0061798097773949,0.001476584577369867,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6229321118657732,0.0059002234492607775,0.17381018918230717,0.012531108864297591,0.24586422373154648,0.011800446898521555,0.1987115203452153,0.009898515294896493,0.20579646909654736,0.0015323141020185393,-0.00708494875133206,0.008366201192877953,0.9655730305654164,0.04060677921197842,0.0015905702422470867,-0.00011398566487721973,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2015-12
2016-01,28396,28396,0,5461,22935,ELIGIBLE,0.6368978164008721,0.19149787060531526,0.2737956328017441,0.19231581912945486,0.20252353371845863,-0.010207714589003769,0.9495973904781151,0.013148325886278395,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.628832335315034,0.008065481085838044,0.18634129804660476,0.005156572558710493,0.25766467063006804,0.01613096217167609,0.2086100356401118,-0.016294216510656934,0.2073287831985659,-0.004805249480107271,0.0012812524415458937,-0.011488967030549663,1.0061798097773949,-0.05658241929927976,0.001476584577369867,0.011671741308908528,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2016-01
2016-02,34597,34597,0,6733,27864,ELIGIBLE,0.6234489866312534,0.17353976832327128,0.24689797326250673,0.1946122496170188,0.20713640518453508,-0.012524155567516265,0.9395366760548023,0.013574478072470657,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6368978164008721,-0.013448829769618698,0.19149787060531526,-0.017958102282043975,0.2737956328017441,-0.026897659539237395,0.19231581912945486,0.0022964304875639496,0.20252353371845863,0.004612871466076446,-0.010207714589003769,-0.002316440978512496,0.9495973904781151,-0.0100607144233128,0.013148325886278395,0.0004261521861922621,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2016-02
2016-03,48927,48927,0,10590,38337,ELIGIBLE,0.632038072328246,0.18957342003719663,0.2640761446564921,0.216444907719664,0.2066025319255769,0.009842375794087088,1.0476391828423117,0.01517984146088856,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6234489866312534,0.008589085696992682,0.17353976832327128,0.016033651713925345,0.24689797326250673,0.017178171393985364,0.1946122496170188,0.021832658102645175,0.20713640518453508,-0.0005338732589581785,-0.012524155567516265,0.022366531361603353,0.9395366760548023,0.10810250678750943,0.013574478072470657,0.0016053633884179023,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2016-03
2016-04,24099,24099,0,6171,17928,ELIGIBLE,0.6290828251156194,0.17854109681311536,0.25816565023123883,0.25606871654425495,0.20467694596671182,0.05139177057754313,1.2510872454873416,0.012496895063709225,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.632038072328246,-0.0029552472126266327,0.18957342003719663,-0.011032323224081264,0.2640761446564921,-0.005910494425253265,0.216444907719664,0.03962380882459096,0.2066025319255769,-0.001925585958865078,0.009842375794087088,0.04154939478345604,1.0476391828423117,0.2034480626450299,0.01517984146088856,-0.002682946397179335,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2016-04
2016-05,18106,18106,0,4739,13367,ELIGIBLE,0.6258370251746541,0.1848437569582888,0.25167405034930823,0.26173644095879817,0.2086816818688441,0.05305475908995408,1.2542377395793602,0.011758470704314117,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6290828251156194,-0.0032457999409652993,0.17854109681311536,0.006302660145173444,0.25816565023123883,-0.006491599881930599,0.25606871654425495,0.005667724414543218,0.20467694596671182,0.004004735902132267,0.05139177057754313,0.0016629885124109511,1.2510872454873416,0.0031504940920186186,0.012496895063709225,-0.0007384243593951071,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2016-05
2016-06,20732,20732,0,5040,15692,ELIGIBLE,0.6292022094971049,0.19263222792728268,0.25840441899420985,0.24310245031834846,0.199217432209276,0.04388501810907244,1.2202870382496027,0.014122665147444969,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6258370251746541,0.0033651843224508093,0.1848437569582888,0.007788470968993877,0.25167405034930823,0.006730368644901619,0.26173644095879817,-0.01863399064044971,0.2086816818688441,-0.009464249659568075,0.05305475908995408,-0.009169740980881635,1.2542377395793602,-0.03395070132975753,0.011758470704314117,0.0023641944431308515,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2016-06
2016-07,21724,21724,0,5781,15943,ELIGIBLE,0.6148237098295266,0.162046999232899,0.22964741965905322,0.26611121340452953,0.20433042843901658,0.06178078496551295,1.302357242812476,0.0019250264817534317,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6292022094971049,-0.014378499667578315,0.19263222792728268,-0.03058522869438368,0.25840441899420985,-0.02875699933515663,0.24310245031834846,0.023008763086181078,0.199217432209276,0.0051129962297405684,0.04388501810907244,0.01789576685644051,1.2202870382496027,0.08207020456287317,0.014122665147444969,-0.012197638665691537,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2016-07
2016-08,22258,22258,0,5822,16436,ELIGIBLE,0.6203042568787889,0.16613450595959517,0.24060851375757775,0.2615688741126786,0.2040183166326355,0.05755055748004309,1.2820852481773546,0.002360068802968946,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6148237098295266,0.005480547049262263,0.162046999232899,0.004087506726696166,0.22964741965905322,0.010961094098524526,0.26611121340452953,-0.004542339291850939,0.20433042843901658,-0.00031211180638107683,0.06178078496551295,-0.004230227485469862,1.302357242812476,-0.020271994635121304,0.0019250264817534317,0.0004350423212155143,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2016-08
2016-09,16906,16906,0,4202,12704,ELIGIBLE,0.6227589162291676,0.17363230835262566,0.24551783245833514,0.24855081036318466,0.2009518240674524,0.047598986295732254,1.23686764982912,0.00839190031623951,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6203042568787889,0.002454659350378696,0.16613450595959517,0.007497802393030495,0.24060851375757775,0.004909318700757392,0.2615688741126786,-0.013018063749493936,0.2040183166326355,-0.0030664925651830988,0.05755055748004309,-0.009951571184310837,1.2820852481773546,-0.04521759834823458,0.002360068802968946,0.006031831513270563,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2016-09
2016-10,18952,18952,0,4253,14699,ELIGIBLE,0.6189503990947942,0.1683287491689774,0.23790079818958842,0.22440903334740397,0.20085427788515786,0.023554755462246113,1.1172728592602543,0.00825320028899383,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6227589162291676,-0.003808517134373357,0.17363230835262566,-0.0053035591836482765,0.24551783245833514,-0.007617034268746714,0.24855081036318466,-0.024141777015780685,0.2009518240674524,-9.754618229454448e-05,0.047598986295732254,-0.02404423083348614,1.23686764982912,-0.11959479056886568,0.00839190031623951,-0.00013870002724567995,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2016-10
2016-11,18994,18994,0,4610,14384,ELIGIBLE,0.6170938078342048,0.16660419265561394,0.2341876156684095,0.24270822364957356,0.20307083545170346,0.039637388197870105,1.1951899597482925,0.004720389305426763,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6189503990947942,-0.0018565912605894574,0.1683287491689774,-0.001724556513363451,0.23790079818958842,-0.003713182521178915,0.22440903334740397,0.018299190302169588,0.20085427788515786,0.002216557566545596,0.023554755462246113,0.016082632735623992,1.1172728592602543,0.07791710048803813,0.00825320028899383,-0.0035328109835670663,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2016-11
2016-12,19366,19366,0,4827,14539,ELIGIBLE,0.6187100430518757,0.17314411180672007,0.23742008610375143,0.24925126510379014,0.20533591762773726,0.043915347476052885,1.2138707537551663,0.003456341048649273,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6170938078342048,0.0016162352176709582,0.16660419265561394,0.006539919151106133,0.2341876156684095,0.0032324704353419165,0.24270822364957356,0.0065430414542165805,0.20307083545170346,0.0022650821760338002,0.039637388197870105,0.00427795927818278,1.1951899597482925,0.018680794006873835,0.004720389305426763,-0.0012640482567774902,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2016-12
2017-01,16391,16391,0,3718,12673,ELIGIBLE,0.6281467289910436,0.17890077497419565,0.25629345798208725,0.22683179793789274,0.2006212076238986,0.026210590313994142,1.1306471565216112,0.011979907003528637,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6187100430518757,0.00943668593916791,0.17314411180672007,0.005756663167475584,0.23742008610375143,0.01887337187833582,0.24925126510379014,-0.022419467165897405,0.20533591762773726,-0.0047147100038386625,0.043915347476052885,-0.017704757162058743,1.2138707537551663,-0.0832235972335551,0.003456341048649273,0.008523565954879363,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2017-01
2017-02,13466,13466,0,3127,10339,ELIGIBLE,0.625427554974933,0.17916738336308946,0.25085510994986593,0.23221446606267637,0.20032807109530887,0.031886394967367504,1.1591708780153787,0.010447361426376832,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6281467289910436,-0.0027191740161106592,0.17890077497419565,0.00026660838889380756,0.25629345798208725,-0.0054383480322213185,0.22683179793789274,0.005382668124783635,0.2006212076238986,-0.00029313652858972694,0.026210590313994142,0.005675804653373362,1.1306471565216112,0.028523721493767473,0.011979907003528637,-0.0015325455771518053,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2017-02
2017-03,17001,17001,0,3900,13101,ELIGIBLE,0.6240312542201711,0.18357518216460283,0.24806250844034228,0.2293982706899594,0.19825721534553534,0.031141055344424073,1.1570740075721806,0.017104777822620397,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.625427554974933,-0.0013963007547618256,0.17916738336308946,0.004407798801513374,0.25085510994986593,-0.002792601509523651,0.23221446606267637,-0.002816195372716962,0.20032807109530887,-0.0020708557497735314,0.031886394967367504,-0.0007453396229434306,1.1591708780153787,-0.0020968704431980623,0.010447361426376832,0.006657416396243565,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2017-03
2017-04,13095,13095,0,3117,9978,ELIGIBLE,0.6359788615480204,0.18956912136440301,0.2719577230960408,0.23802978235967925,0.19813924213873474,0.039890540220944515,1.2013257938728443,0.023067042472710606,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6240312542201711,0.011947607327849274,0.18357518216460283,0.00599393919980018,0.24806250844034228,0.02389521465569855,0.2293982706899594,0.008631511669719844,0.19825721534553534,-0.00011797320680059786,0.031141055344424073,0.008749484876520441,1.1570740075721806,0.04425178630066373,0.017104777822620397,0.005962264650090209,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2017-04
2017-05,16143,16143,0,3866,12277,ELIGIBLE,0.6276900125870991,0.1860493848645769,0.2553800251741982,0.23948460633091742,0.19946847397039483,0.040016132360522594,1.2006138191364606,0.020929806467693157,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6359788615480204,-0.008288848960921302,0.18956912136440301,-0.0035197364998261205,0.2719577230960408,-0.016577697921842605,0.23802978235967925,0.0014548239712381672,0.19813924213873474,0.0013292318316600882,0.039890540220944515,0.00012559213957807902,1.2013257938728443,-0.0007119747363837359,0.023067042472710606,-0.002137236005017449,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2017-05
2017-06,15218,15218,0,3598,11620,ELIGIBLE,0.6387747448142446,0.20125973599791042,0.27754948962848913,0.23643054277828887,0.19689567075197273,0.03953487202631614,1.200790966481522,0.027652336295446042,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6276900125870991,0.011084732227145455,0.1860493848645769,0.015210351133333522,0.2553800251741982,0.02216946445429091,0.23948460633091742,-0.0030540635526285498,0.19946847397039483,-0.0025728032184220984,0.040016132360522594,-0.0004812603342064514,1.2006138191364606,0.000177147345061357,0.020929806467693157,0.006722529827752885,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2017-06
2017-07,14942,14942,0,3598,11344,ELIGIBLE,0.6350075554237544,0.19804780080768902,0.27001511084750884,0.2407977513050462,0.1987821117663146,0.04201563953873158,1.2113652942178448,0.026600730544667238,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6387747448142446,-0.0037671893904901443,0.20125973599791042,-0.0032119351902213933,0.27754948962848913,-0.007534378780980289,0.23643054277828887,0.004367208526757316,0.19689567075197273,0.0018864410143418775,0.03953487202631614,0.0024807675124154382,1.200790966481522,0.01057432773632283,0.027652336295446042,-0.0010516057507788043,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2017-07
2017-08,15463,15463,0,3541,11922,ELIGIBLE,0.6284668712440902,0.18615927277657784,0.25693374248818035,0.22899825389639786,0.19639141368283056,0.0326068402135673,1.1660298665919626,0.03152326091253084,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6350075554237544,-0.006540684179664247,0.19804780080768902,-0.011888528031111179,0.27001511084750884,-0.013081368359328494,0.2407977513050462,-0.01179949740864833,0.1987821117663146,-0.0023906980834840497,0.04201563953873158,-0.00940879932516428,1.2113652942178448,-0.04533542762588216,0.026600730544667238,0.004922530367863602,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2017-08
2017-09,13372,13372,0,3339,10033,ELIGIBLE,0.6287575349952524,0.18786381699899163,0.2575150699905049,0.24970086748429554,0.19694105401067982,0.05275981347361572,1.2678964715541465,0.04786206812231142,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6284668712440902,0.00029066375116226784,0.18615927277657784,0.0017045442224137841,0.25693374248818035,0.0005813275023245357,0.22899825389639786,0.020702613587897684,0.19639141368283056,0.0005496403278492656,0.0326068402135673,0.020152973260048418,1.1660298665919626,0.10186660496218392,0.03152326091253084,0.01633880720978058,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2017-09
2017-10,11895,11895,0,2639,9256,ELIGIBLE,0.6144819103645438,0.16842224029360803,0.2289638207290876,0.22185792349726777,0.19011000870268932,0.03174791479457845,1.1669975979235718,0.07955877607624422,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6287575349952524,-0.014275624630708639,0.18786381699899163,-0.0194415767053836,0.2575150699905049,-0.028551249261417277,0.24970086748429554,-0.027842943987027774,0.19694105401067982,-0.006831045307990502,0.05275981347361572,-0.021011898679037272,1.2678964715541465,-0.1008988736305747,0.04786206812231142,0.0316967079539328,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2017-10
2017-11,12086,12086,0,2524,9562,ELIGIBLE,0.6099854490387366,0.16466179021489907,0.21997089807747328,0.2088366705278835,0.18746047324197712,0.021376197285906368,1.1140304242074202,0.1005491876977432,2014-01_to_2015-12,12-month matured target inherited from P3,False,True,0.6144819103645438,-0.004496461325807166,0.16842224029360803,-0.0037604500787089545,0.2289638207290876,-0.008992922651614332,0.22185792349726777,-0.013021252969384278,0.19011000870268932,-0.002649535460712199,0.03174791479457845,-0.01037171750867208,1.1669975979235718,-0.05296717371615167,0.07955877607624422,0.020990411621498978,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2017-11
2017-12,10045,10045,0,2145,7900,ELIGIBLE,0.5968028680180579,0.1384193443687114,0.19360573603611586,0.21353907416625187,0.18465557190406956,0.02888350226218231,1.156418254615071,0.127022525719931,2014-01_to_2015-12,12-month matured target inherited from P3,True,False,0.6099854490387366,-0.013182581020678708,0.16466179021489907,-0.02624244584618768,0.21997089807747328,-0.026365162041357415,0.2088366705278835,0.00470240363836838,0.18746047324197712,-0.0028049013379075616,0.021376197285906368,0.007507304976275941,1.1140304242074202,0.04238783040765082,0.1005491876977432,0.026473338022187806,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2017-12
2018-01,8575,0,8575,0,0,NOT_ASSESSABLE_MIN_SAMPLE_OR_EVENTS,,,,,,,,0.16281465020482377,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.5968028680180579,,0.1384193443687114,,0.19360573603611586,,0.21353907416625187,,0.18465557190406956,,0.02888350226218231,,1.156418254615071,,0.127022525719931,0.03579212448489277,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2018-01
